Fecha Entrada,Malaysia,Eritrea,Angola,Bolivia,Norway,Estonia,Thailand,Benin,Burma,Haiti,Finland,Denmark,Taiwan,Maldives,Ghana,Iran,Dominican Republic,Ethiopia,Diamond Princess,Netherlands,South Sudan,Pakistan,Iraq,Australia,Montenegro,Congo Brazzaville,Belize,Uganda,Equatorial Guinea,Kiribati,Mauritius,Solomon Islands,Dominica,West Bank and Gaza,Kuwait,Ukraine,Francia,Azerbaijan,New Zealand,Albania,Bosnia and Herzegovina,Muertes México,Malta,Algeria,Togo,Poland,Seychelles,Serbia,MS Zaandam,Oman,Fiji,Congo Kinshasa,Liberia,Guyana,Hungary,Uruguay,South Africa,Papua New Guinea,Chile,Namibia,Comoros,Laos,United Arab Emirates,China,Vietnam,Saint Lucia,Cyprus,Central African Republic,Latvia,Kazakhstan,Egypt,Cameroon,Senegal,Portugal,Holy See,Djibouti,Saudi Arabia,Ireland,Ecuador,Vanuatu,Philippines,Peru,Guinea,Georgia,Bahamas,Switzerland,Trinidad and Tobago,Sweden,Slovakia,Singapore,Sao Tome and Principe,Guinea-Bissau,Syria,Paraguay,Mongolia,North Korea,Luxembourg,Zimbabwe,Indonesia,Afghanistan,Mozambique,Estados Unidos,Lithuania,Honduras,Niger,Libya,Chad,India,Nicaragua,Kenya,Burundi,Uzbekistan,Mali,Slovenia,Qatar,Iceland,Yemen,Kyrgyzstan,Greece,Samoa,Suriname,Marshall Islands,Bulgaria,Sierra Leone,Winter Olympics 2022,Guatemala,Tunisia,Antigua and Barbuda,Brunei,North Macedonia,Cabo Verde,Tanzania,Palau,Jordan,El Salvador,Croatia,Bhutan,Botswana,Saint Vincent and the Grenadines,Belarus,Jamaica,Barbados,Cambodia,Rwanda,Panama,Nepal,Mauritania,Gabon,Sudan,Armenia,Kosovo,Zambia,Nigeria,South Korea,Canada,Somalia,Romania,Timor-Leste,Japan,Colombia,Burkina Faso,Reino Unido,Bahrain,Austria,Tajikistan,Micronesia,Venezuela,Israel,Grenada,Argentina,Alemania,Czechia,Monaco,Cuba,Sri Lanka,San Marino,Malawi,Italia,Costa Rica,Andorra,Antarctica,Gambia,Tonga,Liechtenstein,Bangladesh,Russia,Moldova,Eswatini,Turkey,Belgium,España,Madagascar,Lesotho,Lebanon,Brazil,Muertes,Fecha,Nuevas Muertes,Velocidad Muertes,Diferencia Velocidad
20210513,1788,12,649,13345,774,1212,518,101,3212,268,944,2500,12,87,783,76231,3560,3951,13,17679,115,19384,15883,910,1551,148,323,346,112,0,17,0,0,3401,1674,49261,107413,4742,26,2426,8958,219901,417,3355,125,71021,30,6611,2,2148,4,775,85,333,28970,3318,55012,133,27520,704,146,1,1623,4846,35,75,342,95,2240,6976,14150,1152,1122,16999,0,151,7122,4937,19442,1,18821,175444,151,4379,216,10632,256,14267,12135,31,35,67,1682,7427,200,0,806,1582,47716,2721,826,580341,4071,5853,192,3085,172,262317,184,2968,6,667,508,4308,522,29,1278,1681,11266,0,221,0,17194,79,0,7832,11693,32,3,5168,243,21,0,9203,2173,7623,1,751,12,2671,834,46,142,342,6288,4466,457,143,2446,4291,2222,1260,2066,1893,25621,753,29308,8,11301,79760,164,127912,715,10444,91,0,2352,6379,1,69254,85658,29825,32,778,892,90,1153,123745,3514,127,0,175,0,57,12076,112795,5995,671,44059,24645,79281,745,320,7569,430851,3455407,20210512,13435,1.004,0.000
20210514,1822,12,651,13409,774,1217,548,101,3212,269,946,2500,12,92,783,76433,3565,3964,13,17690,115,19467,15910,910,1556,148,323,347,112,0,17,0,0,3401,1681,49554,107586,4754,26,2427,8981,220159,417,3360,125,71311,30,6646,2,2148,4,775,85,335,29041,3369,55124,136,27647,704,146,2,1626,4846,35,75,343,95,2248,6976,14206,1152,1122,16999,0,151,7134,4941,19514,1,18958,176094,151,4397,216,10637,265,14275,12168,31,35,67,1688,7482,205,0,806,1582,47823,2730,826,580968,4084,5898,192,3085,173,266207,184,2976,6,667,510,4314,524,29,1285,1687,11322,0,223,0,17243,79,0,7845,11727,32,3,5184,244,21,0,9203,2178,7664,1,761,12,2681,838,46,147,343,6292,4669,457,143,2446,4301,2222,1260,2066,1896,25649,753,29413,8,11382,80250,164,127930,732,10455,91,0,2366,6380,1,69853,85848,29857,32,785,923,90,1153,123927,3547,127,0,175,0,57,12102,113182,6006,671,44301,24664,79339,748,320,7569,433038,3468407,20210513,13000,1.004,0.000
20210515,1866,12,655,13451,774,1220,565,101,3212,271,951,2503,12,94,783,76633,3569,3976,13,17703,115,19543,15930,910,1560,148,323,347,112,0,17,0,0,3423,1687,49881,107698,4768,26,2429,8981,220384,417,3366,125,71609,30,6664,2,2148,4,776,85,338,29114,3419,55183,136,27734,705,146,2,1629,4846,36,75,347,95,2257,6976,14269,1152,1124,17006,0,151,7147,4941,19692,1,19051,176632,151,4426,216,10639,276,14275,12203,31,35,67,1693,7534,207,0,806,1582,47967,2733,826,581497,4088,5954,192,3085,173,270284,184,3001,6,667,511,4320,526,29,1285,1695,11365,0,224,0,17250,79,0,7872,11779,33,3,5197,246,21,0,9203,2182,7687,1,761,12,2691,843,46,147,343,6296,4856,457,143,2446,4314,2222,1260,2066,1900,25674,753,29485,8,11476,80780,164,127937,737,10470,91,0,2366,6381,1,70253,86025,29886,32,796,941,90,1153,124063,3547,127,0,175,0,57,12124,113541,6016,671,44537,24686,79339,754,320,7602,435039,3480675,20210514,12268,1.004,0.000
20210516,1902,12,659,13517,774,1222,589,101,3212,271,957,2503,12,97,783,76936,3582,3996,13,17717,115,19617,15954,910,1561,148,323,347,112,0,17,0,0,3428,1693,50019,107779,4779,26,2432,8981,220437,417,3374,125,71664,30,6681,2,2193,4,776,85,341,29175,3459,55210,136,27832,718,146,2,1631,4846,37,75,347,95,2266,7149,14327,1152,1125,17007,0,151,7162,4941,19699,1,19191,177196,151,4442,216,10647,285,14275,12224,31,35,67,1698,7596,214,0,806,1582,48093,2742,826,581767,4103,5960,192,3088,173,274390,184,3003,6,668,511,4324,530,29,1289,1703,11415,0,228,0,17259,79,0,7887,11849,33,3,5211,249,21,0,9259,2187,7708,1,761,12,2701,860,46,150,344,6296,5001,457,143,2446,4323,2230,1260,2066,1903,25699,753,29523,10,11523,81300,164,127941,746,10474,91,0,2396,6382,1,70522,86096,29901,32,804,962,90,1153,124156,3547,127,0,175,0,57,12149,113927,6027,672,44760,24709,79339,763,320,7620,436100,3490946,20210515,10271,1.003,-0.001
20210517,1947,14,677,13566,774,1223,614,101,3213,271,959,2504,12,101,783,77222,3589,4008,13,17725,115,19752,15995,910,1562,148,323,347,112,0,17,0,0,3437,1696,50132,107975,4792,26,2435,9051,220493,417,3381,125,71675,30,6696,2,2206,4,776,85,344,29213,3521,55260,136,27934,723,146,2,1633,4846,37,76,347,95,2269,7149,14388,1152,1127,17009,0,151,7174,4941,19786,1,19262,177751,152,4469,221,10650,294,14275,12238,31,35,67,1705,7692,221,0,808,1582,48305,2745,828,582160,4112,5970,192,3092,173,278719,184,3013,6,670,511,4327,532,29,1294,1711,11471,0,230,0,17343,79,0,7893,11899,42,3,5230,251,21,0,9276,2191,7738,1,774,12,2711,863,46,154,345,6297,5215,457,145,2446,4333,2231,1261,2067,1904,25745,753,29571,10,11645,81809,164,127946,752,10480,91,0,2411,6389,1,71027,86160,29913,32,814,981,90,1153,124296,3625,127,0,175,0,57,12181,114263,6034,672,44983,24723,79432,771,320,7631,437185,3502260,20210516,11314,1.003,0.000
20210518,1994,14,685,13566,774,1229,649,101,3213,274,959,2504,14,105,783,77532,3597,4021,13,17742,115,19856,16029,910,1564,148,323,349,112,0,17,0,0,3437,1701,50425,108203,4802,26,2436,9070,220746,417,3388,125,71920,35,6710,2,2219,4,776,85,345,29277,3578,55340,136,27965,733,146,2,1637,4846,37,77,348,96,2280,7149,14441,1189,1128,17011,0,151,7188,4941,19877,1,19372,177944,153,4499,221,10654,317,14301,12248,31,35,67,1710,7802,227,0,808,1583,48477,2751,828,582937,4126,6019,192,3097,173,283248,185,3021,6,672,511,4333,536,29,1297,1718,11534,0,238,0,17379,79,0,7913,11971,42,3,5232,252,21,0,9295,2195,7765,1,774,12,2721,878,47,156,346,6300,5411,457,145,2446,4346,2231,1263,2067,1912,25771,762,29662,10,11861,82291,165,127953,765,10499,91,0,2428,6392,1,71771,86381,29933,32,826,1015,90,1153,124497,3673,127,0,175,0,57,12211,114619,6043,672,45186,24749,79502,774,320,7641,439636,3516335,20210517,14075,1.004,0.001
20210519,2040,14,696,13635,781,1232,678,101,3216,276,962,2506,14,112,783,77765,3597,4038,13,17758,115,19987,16069,910,1566,150,323,350,112,0,17,0,0,3448,1703,50658,108344,4814,26,2438,9086,220850,417,3395,125,72250,35,6725,2,2228,4,776,85,349,29329,3638,55507,141,27997,739,146,2,1639,4846,37,77,349,96,2298,7149,14498,1189,1128,17013,0,152,7201,4941,19979,1,19507,178716,153,4519,221,10660,331,14349,12262,31,35,68,1714,7914,235,0,808,1583,48669,2762,828,583603,4136,6051,192,3097,173,287122,185,3035,6,674,512,4338,538,29,1298,1725,11587,0,239,0,17416,79,0,7928,12032,42,3,5249,253,21,0,9295,2199,7792,1,774,12,2732,892,47,159,348,6305,5657,457,147,2446,4357,2240,1263,2067,1916,25822,762,29716,11,11958,82743,165,127956,773,10508,91,0,2446,6395,1,72265,86665,29948,32,834,1051,90,1153,124646,3696,127,0,175,0,57,12248,115003,6053,672,45419,24768,79568,777,320,7651,442136,3529805,20210518,13470,1.004,0.000
20210520,2099,14,704,13693,781,1235,703,101,3216,276,968,2507,15,114,783,77994,3600,4048,13,17778,115,20089,16102,910,1569,150,323,350,113,0,17,0,0,3448,1711,50867,108477,4828,26,2440,9096,221080,417,3401,125,72500,35,6739,2,2239,4,779,85,349,29380,3691,55568,154,28169,739,146,2,1642,4846,39,77,349,96,2301,7149,14559,1189,1128,17014,0,152,7214,4941,20022,1,19641,178984,155,4540,222,10663,341,14351,12272,32,35,68,1720,8012,240,0,809,1585,48887,2772,828,584286,4155,6093,192,3102,173,291331,185,3040,6,676,512,4345,539,29,1301,1729,11641,0,240,0,17447,79,0,7952,12089,42,3,5265,253,21,0,9295,2202,7828,1,784,12,2742,902,47,164,349,6314,5847,457,147,2568,4364,2242,1265,2067,1922,25857,767,29777,11,12063,83233,165,127963,780,10527,91,0,2465,6396,1,72699,86902,29967,32,840,1051,90,1153,124810,3736,127,0,175,0,57,12284,115393,6061,672,45626,24794,79601,783,320,7658,444647,3542979,20210519,13174,1.004,0.000
20210521,2149,14,709,13780,781,1239,735,101,3216,276,968,2507,15,120,783,78194,3603,4060,13,17790,115,20177,16137,910,1572,150,323,350,113,0,17,0,0,3452,1719,51076,108600,4839,26,2441,9108,221256,417,3405,125,72691,38,6752,2,2239,4,779,85,349,29427,3760,55719,154,28290,759,146,2,1644,4846,41,77,351,96,2309,7149,14611,1239,1129,17017,0,152,7224,4941,20107,1,19763,179427,155,4569,222,10671,348,14366,12280,32,35,68,1724,8115,244,0,810,1586,49073,2782,831,584904,4161,6133,192,3105,173,295525,185,3043,6,678,512,4348,541,29,1302,1735,11697,0,243,0,17474,79,0,7977,12141,42,3,5280,254,21,0,9295,2206,7856,1,784,12,2752,904,47,165,349,6321,6024,458,147,2568,4371,2244,1266,2067,1926,25895,767,29826,11,12175,83719,165,127972,794,10534,91,0,2483,6397,1,73391,87128,29990,32,849,1133,90,1153,125028,3765,127,0,175,0,57,12310,115764,6067,672,45840,24809,79620,786,320,7664,446773,3555944,20210520,12965,1.004,0.000
20210522,2199,14,715,13857,781,1240,759,101,3216,276,968,2508,17,123,783,78381,3606,4068,13,17810,115,20251,16158,910,1572,150,323,350,113,0,17,0,0,3459,1724,51260,108689,4851,26,2442,9108,221597,417,3411,125,72882,38,6766,2,2239,4,779,85,355,29475,3811,55772,154,28386,763,146,2,1648,4846,42,77,353,96,2323,7149,14670,1239,1130,17017,0,152,7237,4941,20180,1,19946,180159,158,4602,222,10681,365,14366,12286,32,36,68,1729,8235,248,0,810,1586,49205,2792,831,585392,4173,6143,192,3105,173,299266,185,3049,6,680,513,4349,543,29,1304,1743,11734,0,245,0,17487,79,0,7996,12182,42,3,5296,256,21,0,9295,2211,7883,1,784,12,2761,912,47,167,349,6328,6153,458,147,2568,4386,2244,1267,2067,1931,25926,767,29885,11,12258,84228,165,127978,809,10541,91,0,2499,6397,1,73688,87298,30012,32,863,1178,90,1153,125153,3765,127,0,175,0,57,12348,116144,6072,672,46071,24823,79620,793,326,7670,448499,3567379,20210521,11435,1.003,0.000
20210523,2248,14,725,13965,781,1240,776,101,3216,280,970,2509,23,129,783,78597,3606,4076,13,17817,115,20308,16190,910,1574,150,323,356,113,0,17,0,0,3459,1734,51353,108760,4860,26,2444,9108,221647,417,3418,125,72928,38,6777,2,2265,4,779,85,359,29519,3871,55802,154,28518,765,146,2,1651,4846,43,77,354,97,2326,7149,14721,1239,1132,17017,0,153,7249,4941,20193,1,19951,180605,158,4622,222,10684,375,14366,12292,32,37,68,1734,8360,253,0,810,1586,49328,2802,831,585588,4185,6146,192,3111,173,303720,185,3059,6,680,514,4353,544,29,1307,1751,11772,0,249,0,17496,79,0,8000,12236,42,3,5311,256,21,0,9295,2216,7903,1,784,12,2771,917,47,176,349,6331,6346,458,147,2568,4392,2244,1268,2067,1934,25952,767,29941,13,12320,84724,165,127983,820,10546,91,0,2513,6404,1,74063,87380,30020,32,877,1210,90,1153,125225,3765,127,0,175,0,57,12376,116497,6075,672,46268,24842,79620,800,326,7677,449388,3577204,20210522,9825,1.003,0.000
20210524,2309,14,731,13965,782,1241,806,101,3216,288,972,2510,29,139,783,78848,3610,4084,13,17827,115,20400,16214,910,1574,150,323,357,113,0,17,0,0,3470,1741,51425,108822,4867,26,2445,9150,221695,417,3426,125,72945,38,6788,2,2274,4,779,85,359,29560,3922,55874,156,28548,774,146,2,1654,4846,44,77,355,97,2328,7149,14766,1239,1132,17018,0,153,7264,4941,20210,1,19983,180818,159,4639,225,10688,390,14366,12296,32,37,68,1740,8474,255,0,810,1586,49455,2812,831,586022,4195,6188,192,3112,173,307231,185,3073,6,680,514,4355,547,29,1310,1757,11822,0,256,0,17513,79,0,8009,12273,42,3,5329,258,21,0,9384,2220,7929,1,809,12,2780,925,47,179,349,6346,6531,460,147,2600,4394,2244,1271,2067,1938,25983,767,29977,13,12405,85207,165,127986,848,10547,91,0,2528,6406,1,74480,87423,30028,32,890,1243,90,1154,125335,3849,127,0,178,0,57,12401,116812,6080,672,46446,24853,79711,806,326,7684,450250,3586326,20210523,9122,1.003,0.000
20210525,2369,14,735,14124,782,1241,832,101,3216,288,972,2511,35,144,783,79056,3610,4093,13,17840,115,20465,16241,910,1577,153,323,358,113,0,17,0,0,3480,1746,51682,109043,4877,26,2447,9168,221960,418,3433,125,73096,38,6801,2,2284,4,780,85,361,29581,3973,55976,156,28585,779,146,2,1658,4846,44,77,357,97,2342,7149,14807,1239,1134,17021,0,153,7278,4941,20227,1,20019,181661,160,4654,225,10692,408,14396,12301,32,37,68,1745,8591,257,0,812,1587,49627,2836,833,586671,4209,6210,192,3114,173,311388,186,3087,6,682,514,4358,549,29,1311,1765,11872,0,261,0,17581,79,0,8022,12342,42,3,5342,259,21,0,9384,2224,7950,1,809,12,2791,931,47,183,349,6353,6700,460,149,2600,4400,2246,1271,2071,1940,26019,767,30040,13,12509,85666,166,128001,866,10551,91,0,2544,6406,1,75056,87456,30041,32,901,1269,90,1154,125501,3877,127,0,178,0,57,12441,117197,6084,672,46621,24873,79801,810,326,7690,452434,3599291,20210524,12965,1.004,0.001
20210526,2432,14,742,14226,783,1242,873,101,3216,292,972,2512,46,147,783,79219,3613,4108,13,17850,115,20540,16267,910,1578,153,323,359,113,0,17,0,0,3483,1751,51898,109188,4885,26,2447,9184,222232,419,3440,125,73305,38,6811,2,2293,4,780,86,374,29622,4022,56077,159,28624,789,146,2,1661,4846,45,77,358,97,2348,7149,14850,1270,1135,17022,0,153,7295,4941,20312,1,20169,181836,160,4682,225,10693,425,14436,12312,32,37,68,1750,8701,259,0,812,1589,49771,2855,834,587663,4220,6240,192,3115,173,315235,186,3097,6,684,514,4363,552,30,1313,1773,11916,0,268,0,17617,79,0,8058,12398,42,3,5356,259,21,0,9384,2229,7971,1,809,12,2801,934,47,190,350,6357,6845,461,150,2600,4411,2246,1273,2071,1943,26043,767,30092,14,12625,86180,166,128010,882,10566,91,0,2559,6406,1,75588,87726,30054,32,912,1298,90,1154,125622,3908,127,0,178,0,57,12458,117595,6088,672,46787,24889,79855,817,326,7697,454897,3612096,20210525,12805,1.004,0.000
20210527,2491,14,745,14312,783,1244,920,101,3216,292,973,2512,59,151,783,79384,3620,4127,13,17866,115,20607,16289,910,1578,153,323,361,113,0,17,0,0,3483,1755,52088,109330,4891,26,2447,9194,222661,419,3448,125,73440,38,6823,2,2303,4,781,86,376,29654,4066,56170,162,28809,795,146,2,1664,4846,46,77,358,97,2355,7149,14904,1270,1136,17022,0,153,7309,4941,20357,1,20379,182300,161,4699,226,10700,440,14451,12320,32,37,68,1754,8800,263,0,813,1592,49907,2869,834,589019,4229,6259,192,3115,173,318895,186,3108,6,685,514,4366,552,30,1315,1781,11955,0,275,0,17637,79,0,8070,12451,42,3,5369,259,21,0,9423,2233,7981,1,831,12,2811,935,47,194,351,6361,6951,462,150,2600,4416,2247,1275,2071,1946,26085,768,30131,15,12744,86693,166,128020,902,10573,91,0,2576,6406,1,76135,87995,30059,32,921,1298,90,1154,125793,3929,127,0,178,0,57,12480,117990,6093,672,46970,24902,79888,822,326,7705,456998,3625030,20210526,12934,1.004,0.000
20210528,2552,14,749,14377,783,1247,954,101,3216,292,973,2513,78,155,784,79568,3623,4139,13,17881,115,20680,16311,910,1580,153,324,361,113,0,17,0,0,3489,1760,52252,109455,4896,26,2448,9211,223072,419,3455,125,73557,38,6834,2,2303,4,782,86,380,29682,4118,56293,162,28928,807,146,3,1668,4846,47,77,358,98,2359,7149,14950,1270,1138,17023,0,153,7320,4941,20408,1,20566,182556,161,4727,229,10705,458,14451,12333,32,37,68,1758,8892,268,0,814,1592,50100,2881,835,589550,4235,6284,192,3116,173,322512,186,3124,6,687,516,4370,552,30,1316,1788,11995,0,282,0,17652,79,0,8094,12513,42,3,5387,261,21,0,9436,2237,7992,1,831,12,2821,936,47,196,352,6365,7047,462,150,2600,4423,2247,1275,2071,1951,26109,768,30174,15,12839,87207,166,128030,923,10588,91,0,2595,6407,1,76693,88187,30088,32,933,1363,90,1154,125919,3962,127,0,178,0,57,12511,118386,6097,672,47134,24910,79905,827,326,7711,459424,3637031,20210527,12001,1.003,0.000
20210529,2650,14,757,14435,783,1250,988,101,3216,302,973,2517,99,157,784,79741,3628,4143,13,17889,115,20736,16334,910,1583,153,324,362,118,0,17,0,0,3492,1764,52414,109523,4903,26,2449,9211,223455,419,3460,125,73682,38,6844,2,2303,4,782,86,382,29709,4176,56363,162,29047,818,146,3,1673,4846,47,77,361,98,2370,7149,15001,1275,1138,17023,0,153,7334,4941,20485,1,20722,182982,161,4739,229,10710,470,14451,12333,32,37,68,1763,8987,268,0,814,1594,50262,2899,836,589894,4245,6296,192,3116,173,325972,186,3141,6,688,517,4372,554,30,1319,1797,12024,0,288,0,17657,79,0,8121,12574,42,3,5398,263,21,0,9436,2241,8002,1,831,12,2831,942,47,203,352,6369,7163,463,150,2600,4428,2247,1276,2071,1957,26136,768,30247,16,12930,87747,166,128037,939,10592,91,0,2615,6407,1,77108,88350,30101,32,943,1363,90,1154,126002,3962,127,0,178,0,57,12549,118781,6100,672,47271,24921,79905,829,326,7718,461365,3647836,20210528,10805,1.003,0.000
20210530,2729,14,764,14471,783,1251,1012,101,3216,307,973,2517,109,158,785,79939,3628,4155,13,17895,115,20779,16351,910,1583,153,324,362,118,0,17,0,0,3495,1771,52504,109567,4907,26,2450,9211,223507,419,3465,125,73738,40,6854,2,2334,4,782,86,385,29728,4213,56363,162,29168,824,146,3,1677,4846,47,77,361,98,2370,7321,15047,1275,1138,17023,0,154,7347,4941,20545,1,20860,183391,161,4757,229,10710,479,14451,12339,33,37,68,1766,9083,272,0,814,1594,50404,2919,836,590044,4257,6296,192,3125,173,329100,186,3157,6,690,517,4374,554,30,1320,1803,12054,0,292,0,17662,79,0,8137,12623,42,3,5408,264,21,0,9436,2245,8014,1,831,12,2841,945,47,209,352,6370,7272,463,150,2630,4432,2248,1278,2071,1959,26158,769,30276,16,12979,88282,166,128043,953,10596,91,0,2629,6411,1,77456,88406,30104,32,950,1441,90,1155,126046,3962,127,0,178,0,57,12583,119130,6104,673,47405,24940,79905,835,326,7723,462278,3656219,20210529,8383,1.002,-0.001
20210531,2796,14,766,14524,783,1252,1031,101,3217,309,975,2517,124,160,785,80156,3628,4165,13,17897,115,20850,16375,910,1584,153,324,362,118,0,18,0,0,3497,1772,52573,109693,4913,26,2451,9253,223568,419,3472,125,73745,40,6865,2,2345,4,782,86,389,29733,4276,56506,162,29300,830,146,3,1680,4846,47,79,361,98,2376,7321,15096,1275,1139,17025,0,154,7362,4941,20572,1,20966,183783,161,4773,230,10712,495,14451,12343,33,38,68,1770,9186,276,0,815,1594,50578,2944,836,590216,4266,6353,192,3126,173,331895,186,3172,6,690,517,4375,556,30,1321,1808,12095,0,302,0,17700,79,0,8165,12654,42,3,5413,264,21,0,9462,2249,8026,1,849,12,2851,948,47,214,353,6371,7386,463,152,2631,4438,2248,1281,2099,1963,26188,769,30312,16,13059,88774,166,128045,980,10603,91,0,2646,6412,1,78093,88442,30108,32,958,1441,90,1155,126128,4041,127,0,179,0,57,12619,119464,6107,673,47527,24955,79953,839,326,7729,463244,3664888,20210530,8669,1.002,0.000
20210601,2867,14,772,14639,783,1258,1069,101,3217,317,975,2517,137,169,785,80327,3634,4171,13,17906,115,20930,16405,910,1585,153,325,362,118,0,18,0,0,3503,1775,52742,109827,4921,26,2451,9270,227840,419,3480,125,73856,40,6872,2,2356,4,782,86,391,29761,4342,56601,162,29344,854,146,3,1684,4846,48,79,361,98,2379,7321,15136,1275,1140,17025,0,154,7377,4941,20620,1,21012,184021,162,4804,230,10712,507,14451,12353,33,41,68,1774,9293,286,0,817,1599,50723,2973,836,590848,4276,6379,192,3127,173,335102,187,3188,6,690,517,4376,560,30,1322,1815,12122,0,313,0,17726,79,0,8183,12720,42,3,5423,264,21,0,9472,2252,8034,1,849,12,2861,949,47,220,357,6377,7454,463,152,2662,4445,2248,1282,2099,1965,26207,769,30353,16,13160,89297,167,128045,1009,10615,91,0,2661,6413,1,78733,88595,30119,33,965,1484,90,1156,126221,4074,127,0,179,0,57,12660,119830,6114,673,47656,24968,79983,841,326,7735,465578,3680099,20210531,15211,1.004,0.002
20210602,2993,14,780,14732,785,1259,1107,102,3218,319,976,2517,149,171,785,80488,3637,4178,13,17918,115,21022,16436,910,1587,154,325,364,118,0,18,0,0,3507,1779,52907,109923,4926,26,2451,9303,228146,419,3490,125,73984,40,6881,2,2370,4,786,86,396,29774,4394,56711,162,29385,865,146,3,1686,4846,49,80,361,98,2386,7321,15178,1275,1142,17026,0,154,7393,4941,20681,1,21158,184942,162,4834,230,10715,523,14451,12366,33,41,68,1778,9396,286,0,818,1599,50908,3007,836,591410,4283,6403,192,3131,173,337989,187,3206,6,691,517,4380,562,30,1323,1821,12145,0,316,0,17747,79,0,8214,12793,42,3,5429,266,21,0,9489,2255,8042,1,849,12,2871,951,47,230,358,6381,7555,464,152,2662,4446,2248,1284,2099,1968,26232,770,30415,16,13273,89808,167,128057,1031,10621,91,0,2674,6415,1,79320,88774,30126,33,977,1566,90,1156,126283,4098,127,0,179,0,57,12694,120217,6120,673,47768,24982,80049,846,326,7740,468086,3691997,20210601,11898,1.003,-0.001
20210603,3096,14,784,14832,785,1260,1146,102,3221,321,976,2518,166,173,785,80658,3642,4185,13,17932,115,21105,16462,910,1587,154,325,365,118,0,18,0,0,3509,1783,53015,109993,4929,26,2451,9332,228362,419,3497,125,74075,42,6890,2,2385,4,789,86,400,29792,4460,56765,162,29598,877,146,3,1689,4846,49,80,362,98,2392,7321,15222,1275,1144,17029,0,154,7408,4941,20706,1,21357,184942,162,4853,232,10721,537,14512,12375,33,37,68,1782,9498,301,0,818,1604,51095,3034,837,592045,4289,6415,192,3132,173,340702,187,3223,6,693,517,4383,563,30,1325,1830,12184,0,325,0,17792,79,0,8238,12839,42,3,5435,266,21,0,9500,2260,8056,1,866,12,2882,951,47,236,358,6388,7630,464,152,2662,4448,2248,1288,2117,1969,26262,771,30499,16,13384,90353,167,128075,1050,10627,91,0,2689,6416,1,79873,88940,30136,33,985,1608,90,1156,126342,4124,127,0,179,0,57,12724,120604,6125,673,47882,24995,80049,850,326,7747,470000,3702161,20210602,10164,1.003,0.000
20210604,3182,14,788,14900,785,1260,1177,102,3221,321,976,2518,187,177,786,80813,3646,4193,13,17940,115,21189,16488,910,1591,155,325,374,118,0,18,0,0,3511,1787,53117,110081,4933,26,2451,9374,228568,419,3504,125,74101,42,6900,2,2385,4,789,86,403,29818,4516,56832,162,29696,899,146,3,1691,4846,51,80,363,98,2402,7321,15268,1275,1144,17029,0,154,7424,4941,20755,1,21537,185813,162,4876,232,10726,556,14523,12382,33,37,68,1787,9609,307,0,818,1605,51296,3068,837,592566,4297,6454,192,3137,174,344082,187,3240,6,695,517,4385,565,30,1325,1837,12218,0,332,0,17810,79,0,8258,12902,42,3,5442,267,21,0,9509,2260,8067,1,866,12,2892,960,47,242,359,6389,7731,466,154,2662,4452,2249,1297,2117,1971,26284,771,30612,17,13470,90890,167,128086,1069,10631,91,0,2698,6417,1,80411,89026,30142,33,992,1656,90,1156,126415,4153,127,0,179,0,57,12758,120974,6129,673,47976,25014,80195,857,326,7752,471191,3712804,20210603,10643,1.003,0.000
20210605,3291,14,794,14981,785,1262,1213,102,3223,321,977,2519,224,182,786,80941,3652,4201,13,17950,115,21265,16518,910,1591,155,325,374,118,0,18,0,0,3516,1794,53211,110138,4936,26,2451,9374,228758,419,3510,125,74139,42,6909,2,2385,4,797,86,405,29842,4583,56929,164,29816,905,146,3,1696,4846,53,80,364,98,2407,7321,15309,1275,1145,17032,0,154,7440,4941,20773,1,21732,186073,162,4893,232,10728,564,14523,12395,33,37,68,1790,9739,307,0,818,1605,51449,3104,837,593150,4302,6460,192,3137,174,346759,187,3264,6,696,518,4387,566,30,1325,1842,12253,0,339,0,17813,79,0,8280,12948,42,3,5448,267,21,0,9516,2266,8080,1,866,12,2900,964,47,252,359,6395,7799,466,154,2662,4454,2249,1303,2117,1973,26301,773,30725,17,13534,91422,167,128099,1091,10636,91,0,2708,6418,1,80867,89148,30157,33,1003,1656,90,1156,126472,4153,127,0,179,0,57,12801,121365,6132,673,48068,25019,80196,859,326,7758,472861,3722200,20210604,9396,1.003,0.000
